Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear	Component	Use Constraints
SSPFNAL	Perfluorononanoic acid Cmt code	SSPFAC_H	Perfluoroalkyl and Polyfluoroalkyl Substances in US children 3-11 Years of Age	2013	2014	Laboratory	None
SSPFSA	Perfluorooctane sulfonamide (ng/mL)	SSPFAC_H	Perfluoroalkyl and Polyfluoroalkyl Substances in US children 3-11 Years of Age	2013	2014	Laboratory	None
SSPFSAL	Perfluorooctane sulfonam Cmt code	SSPFAC_H	Perfluoroalkyl and Polyfluoroalkyl Substances in US children 3-11 Years of Age	2013	2014	Laboratory	None
SSPFUA	Perfluoroundecanoic acid (ng/mL)	SSPFAC_H	Perfluoroalkyl and Polyfluoroalkyl Substances in US children 3-11 Years of Age	2013	2014	Laboratory	None
SSPFUAL	Perfluoroundecanoic acid Cmt cd	SSPFAC_H	Perfluoroalkyl and Polyfluoroalkyl Substances in US children 3-11 Years of Age	2013	2014	Laboratory	None
WTSS2YR	Surplus specimen 3-11 years old subsample weight	SSPFAC_H	Perfluoroalkyl and Polyfluoroalkyl Substances in US children 3-11 Years of Age	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URDAACLC	"2-Amino-9H-pyrido[2,3-b]indole (A-a-C) Comment Code"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URDGP1LC	"2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole (Glu-P-1) Comment Code"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URDGP2LC	"2-Aminodipyrido[1,2-a:3',2'-d] imidazole (GLU-P-2) Comment Code"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URDHMLC	Harman (pg/mL) Comment Code	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URDIQLC	"2-Amino-3-methylimidazo[4,5-f]quinoline (IQ) (pg/mL)"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URDMACLC	"2-Amino-3-methyl-9H-pyriodo[2,3-b]indole (MeA-a-C) Comment Code"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URDNHMLC	Norharman (pg/mL) Comment Code	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URDPHPLC	"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine  (PhlP) Comment Code"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URDTP1LC	"3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole (Trp-P-1) Comment Code"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URDTP2LC	"1-Methyl-3-amino-5H-pyrido[4,3-b]indole (Trp-P-2) Comment Code"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URXAAC	"2-Amino-9H-pyrido[2,3-b]indole (A-a-C) (pg/mL)"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URXGLP1	"2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole (Glu-P-1) (pg/mL)"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URXGLP2	"2-Aminodipyrido[1,2-a:3',2'-d] imidazole (GLU-P-2) (pg/mL)"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URXHM	Harman (pg/mL)	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URXIQ	"2-amino-3-methyl-3H-imidazo[4,5-f]quinolone  (IQ) (pg/mL)"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URXMAAC	"2-Amino-3-methyl-9H-pyriodo[2,3-b]indole (MeA-a-C) (pg/mL)"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URXNHM	Norharman (pg/mL)	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URXPHIP	"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine  (PhlP) (pg/mL)"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URXTRP1	"3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole (Trp-P-1) (pg/mL)"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
URXTRP2	"1-Methyl-3-amino-5H-pyrido[4,3-b]indole (Trp-P-2) (pg/mL)"	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
WTSA2YR	Subsample A Weights	HCAA_H	Heterocyclic Aromatic Amines - Urine	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URDAACLC	"2-Amino-9H-pyrido[2,3-b]indole (A-a-C) Comment Code"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URDGP1LC	"2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole (Glu-P1) Comment Code"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URDGP2LC	"2-Aminodipyrido[1,2-a:3',2'-d] imidazole (GLU-P2) Comment Code"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URDHMLC	Harman (pg/mL) Comment Code	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URDIQLC	"2-Amino-3-methylimidazo[4,5-f]quinoline (IQ) (pg/mL)"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URDMACLC	"2-Amino-3-methyl-9H-pyriodo[2,3-b]indole (MeA-a-C) Comment Code"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URDNHMLC	Norharman (pg/mL) Comment Code	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URDPHPLC	"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine  (PhIP) Comment Code"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URDTP1LC	"3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole (Trp-P-1) Comment Code"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URDTP2LC	"1-Methyl-3-amino-5H-pyrido[4,3-b]indole (Trp-P-2) Comment Code"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URXAAC	"2-Amino-9H-pyrido[2,3-b]indole (A-a-C) (pg/mL)"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URXGLP1	"2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole (Glu-P1) (pg/mL)"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URXGLP2	"2-Aminodipyrido[1,2-a:3',2'-d] imidazole (GLU-P2) (pg/mL)"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URXHM	Harman (pg/mL)	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URXIQ	"2-amino-3-methyl-3H-imidazo[4,5-f]quinolone (IQ) (pg/mL)"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URXMAAC	"2-Amino-3-methyl-9H-pyriodo[2,3-b]indole (MeA-a-C) (pg/mL)"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URXNHM	Norharman (pg/mL)	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URXPHIP	"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine  (PhIP) (pg/mL)"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URXTRP1	"3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole (Trp-P-1) (pg/mL)"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
URXTRP2	"1-Methyl-3-amino-5H-pyrido[4,3-b]indole (Trp-P-2) (pg/mL)"	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
WTFSM	Two-year smoking weights	HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	2013	2014	Laboratory	None
LBDHCI	Hepatitis C Antibody (confirmed)	SSHEPC_H	Hepatitis C: Confirmed Antibody (INNO-LIA)	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	SSHEPC_H	Hepatitis C: Confirmed Antibody (INNO-LIA)	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URD1DCLC	"N-acetyl-S-(1,2-dichlorovinyl)-L-cysteine comment code"	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URD2DCLC	"N-acetyl-S-(2,2-dichlorovinyl)-L-cysteine comment code"	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URD2MHLC	2-methylhippuric acid comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URD34MLC	3-methylhippuric acid & 4-methylhippuric acid comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDAAMLC	N-acetyl-S-(2-carbamoylethyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDAMCLC	N-acetyl-S-(N-methylcarbamoyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDATCLC	2-amnothiazolne-4-carbxylic acid comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDBMALC	N-acetyl-S-(benzyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDBPMLC	N-acetyl-S-(n-propyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDCEMLC	N-acetyl-S- (2-carboxyethyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDCYMLC	N-acetyl-S-(2-cyanoethyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDDHBLC	"N-acetyl-S- (3,4-dihidroxybutyl)-L-cysteine comment code"	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDDPMLC	N-acetyl-S-(dimethylphenyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDGAMLC	N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDHEMLC	N-acetyl-S-(2-hydroxyethyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDHP2LC	N-acetyl-S- (2-hydroxypropyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDHPMLC	N-acetyl-S- (3-hydroxypropyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDMADLC	Mandelic acid comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDMB1LC	N-acetyl-S-(1-hydroxymethyl)-2-Propenyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDMB2LC	N-acetyl-S- (2-hydroxy-3-butenyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDMB3LC	N-acetyl-S- (4-hydroxy-2-butenyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDPHELC	N-acetyl-S-(phenyl-2-hydroxyethyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDPHGLC	Phenylglyoxylic acid comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDPMALC	N-acetyl-S-(phenyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDPMMLC	N-acetyl-S-(3-hydroxypropyl-1-methyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDTCVLC	N-acetyl-S-(trichlorovinyl)-L-cysteine comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDTTCLC	2-thioxothiazolidine-4-carboxylic acid comment code	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URX1DC	"N-acetyl-S-(1,2-dichlorovinyl)-L-cysteine (ng/mL)"	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URX2DC	"N-acetyl-S-(2,2-dichlorovinyl)-L-cysteine (ng/mL)"	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URX2MH	2-methylhippuric acid (ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URX34M	3-methylhippuric acid & 4-methylhippuric acid(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXAAM	N-acetyl-S-(2-carbamoylethyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXAMC	N-acetyl-S-(N-methylcarbamoyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXATC	2-aminothiazoline-4-carboxylic acid(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXBMA	N-acetyl-S-(benzyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXBPM	N-acetyl-S-(n-propyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXCEM	N-acetyl-S- (2-carboxyethyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXCYM	N-acetyl-S-(2-cyanoethyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXDHB	"N-acetyl-S- (3,4-dihidroxybutyl)-L-cysteine(ng/mL)"	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXDPM	N-acetyl-S-(dimethylphenyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXGAM	N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXHEM	N-acetyl-S-(2-hydroxyethyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXHP2	N-acetyl-S- (2-hydroxypropyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXHPM	N-acetyl-S- (3-hydroxypropyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXMAD	Mandelic acid(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXMB1	N-acetyl-S-(1-hydroxyMethyl)-2-Propenyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXMB2	N-acetyl-S- (2-hydroxy-3-butenyl)-L-cysteine (ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXMB3	N-acetyl-S- (4-hydroxy-2-butenyl)-L-cysteine (ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXPHE	N-acetyl-S-(phenyl-2-hydroxyethyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXPHG	Phenylglyoxylic acid(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXPMA	N-acetyl-S-(phenyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXPMM	N-acetyl-S-(3-hydroxypropyl-1-methyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXTCV	N-acetyl-S-(trichlorovinyl)-L-cysteine(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXTTC	2-thioxothiazolidine-4-carboxylic acid(ng/mL)	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXUCR	"Creatinine, urine (mg/dL)"	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
WTSA2YR	Subsample A weights	UVOC_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URD1DCLC	"N-acetyl-S-(1,2-dichlorovinyl)-L-cysteine comment code"	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URD2DCLC	"N-acetyl-S-(2,2-dichlorovinyl)-L-cysteine comment code"	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URD2MHLC	2-methylhippuric acid comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URD34MLC	3-methylhippuric acid & 4-methylhippuric acid comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDAAMLC	N-acetyl-S-(2-carbamoylethyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDAMCLC	N-acetyl-S-(N-methylcarbamoyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDATCLC	2-amnothiazolne-4-carbxylic acid comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDBMALC	N-acetyl-S-(benzyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDBPMLC	N-acetyl-S-(n-propyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDCEMLC	N-acetyl-S- (2-carboxyethyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDCYMLC	N-acetyl-S-(2-cyanoethyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDDHBLC	"N-acetyl-S- (3,4-dihidroxybutyl)-L-cysteine comment code"	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDDPMLC	N-acetyl-S-(dimethylphenyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDGAMLC	N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDHEMLC	N-acetyl-S-(2-hydroxyethyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDHP2LC	N-acetyl-S- (2-hydroxypropyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDHPMLC	N-acetyl-S- (3-hydroxypropyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDMADLC	Mandelic acid comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDMB1LC	N-acetyl-S-(1-hydroxymethyl)-2-Propenyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDMB2LC	N-acetyl-S- (2-hydroxy-3-butenyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDMB3LC	N-acetyl-S- (4-hydroxy-2-butenyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDPHELC	N-acetyl-S-(phenyl-2-hydroxyethyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDPHGLC	Phenylglyoxylic acid comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDPMALC	N-acetyl-S-(phenyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDPMMLC	N-acetyl-S-(3-hydroxypropyl-1-methyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDTCVLC	N-acetyl-S-(trichlorovinyl)-L-cysteine comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URDTTCLC	2-thioxothiazolidine-4-carboxylic acid comment code	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URX1DC	"N-acetyl-S-(1,2-dichlorovinyl)-L-cysteine (ng/mL)"	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URX2DC	"N-acetyl-S-(2,2-dichlorovinyl)-L-cysteine (ng/mL)"	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URX2MH	2-methylhippuric acid (ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URX34M	3-methylhippuric acid & 4-methylhippuric acid(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXAAM	N-acetyl-S-(2-carbamoylethyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXAMC	N-acetyl-S-(N-methylcarbamoyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXATC	2-aminothiazoline-4-carboxylic acid(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXBMA	N-acetyl-S-(benzyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXBPM	N-acetyl-S-(n-propyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXCEM	N-acetyl-S- (2-carboxyethyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXCYM	N-acetyl-S-(2-cyanoethyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXDHB	"N-acetyl-S- (3,4-dihidroxybutyl)-L-cysteine(ng/mL)"	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXDPM	N-acetyl-S-(dimethylphenyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXGAM	N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXHEM	N-acetyl-S-(2-hydroxyethyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXHP2	N-acetyl-S- (2-hydroxypropyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXHPM	N-acetyl-S- (3-hydroxypropyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXMAD	Mandelic acid(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXMB1	N-acetyl-S-(1-hydroxyMethyl)-2-Propenyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXMB2	N-acetyl-S- (2-hydroxy-3-butenyl)-L-cysteine (ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXMB3	N-acetyl-S- (4-hydroxy-2-butenyl)-L-cysteine (ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXPHE	N-acetyl-S-(phenyl-2-hydroxyethyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXPHG	Phenylglyoxylic acid(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXPMA	N-acetyl-S-(phenyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXPMM	N-acetyl-S-(3-hydroxypropyl-1-methyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXTCV	N-acetyl-S-(trichlorovinyl)-L-cysteine(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXTTC	2-thioxothiazolidine-4-carboxylic acid(ng/mL)	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
URXUCR	"Creatinine, urine (mg/dL)"	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
