Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear	Component	Use Constraints
OHX27CJS	Loss of Attachment:  Lower right cuspid (C) mesio-facial - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27LAA	Loss of Attachment:  Lower right cuspid (C) mesio-lingual - Calculation of:  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27LAD	Loss of Attachment:  Lower right cuspid (C) distal - Calculation of :  (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27LAL	Loss of Attachment:  Lower right cuspid (C) mid- lingual - Calculation of:  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27LAM	Loss of Attachment:  Lower right cuspid (C) mid-facial - Calculation of :  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27LAP	Loss of Attachment:  Lower right cuspid (C) distal - lingual - Calculation of:  (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27LAS	Loss of Attachment:  Lower right cuspid (C) mesio-facial - Calculation of :  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27PCA	Loss of Attachment:  Lower right cuspid (C) mesio- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27PCD	Loss of Attachment: Lower right cuspid (C) distal - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27PCL	Loss of Attachment:  Lower right lateral incisor (LI) mid- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27PCM	Loss of Attachment:  Lower right cuspid (C) mid-facial - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27PCP	Loss of Attachment: Lower right cuspid (C) distal - lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX27PCS	Loss of Attachment:  Lower right cuspid (C) mesio-facial - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28CJA	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28CJD	Loss of Attachment: Lower right 1st bicuspid/1st primary molar (1B) distal - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28CJL	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28CJM	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mid-facial - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28CJP	Loss of Attachment: Lower right 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28CJS	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28LAA	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mesio-lingual - Calculation of:  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28LAD	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) distal - Calculation of :  (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28LAL	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mid- lingual - Calculation of:  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28LAM	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mid-facial - Calculation of :  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28LAP	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) distal - lingual - Calculation of:  (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28LAS	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mesio-facial - Calculation of :  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28PCA	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28PCD	Loss of Attachment: Lower right 1st bicuspid/1st primary molar (1B) distal - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28PCL	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28PCM	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mid-facial - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28PCP	Loss of Attachment: Lower right 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX28PCS	Loss of Attachment:  Lower right 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29CJA	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mesio- lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29CJD	Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29CJL	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mid- lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29CJM	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mid-facial - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29CJP	Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29CJS	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mesio-facial - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29LAA	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mesio-lingual - Calculation of:  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29LAD	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) distal - Calculation of :  (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29LAL	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mid- lingual - Calculation of:  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29LAM	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mid-facial - Calculation of :  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29LAP	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) distal - lingual - Calculation of:  (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29LAS	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mesio-facial - Calculation of :  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29PCA	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29PCD	Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29PCL	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mid- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29PCM	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mid-facial - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29PCP	Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX29PCS	Loss of Attachment:  Lower right 2nd bicuspid/2nd primary molar (2B) mesio-facial - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30CJA	Loss of Attachment:  Lower right 1st molar (1M) mesio- lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30CJD	Loss of Attachment: Lower right 1st molar (1M) distal - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30CJL	Loss of Attachment:  Lower right 1st molar (1M) mid- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30CJM	Loss of Attachment:  Lower right 1st molar (1M) mid-facial - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30CJP	Loss of Attachment: Lower right 1st molar (1M) distal - lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30CJS	Loss of Attachment:  Lower right 1st molar (1M) mesio-facial - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30LAA	Loss of Attachment:  Lower right 1st molar (1M) mesio-lingual - Calculation of:  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30LAD	Loss of Attachment:  Lower right 1st molar (1M) distal - Calculation of :  (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30LAL	Loss of Attachment:  Lower right 1st molar (1M) mid- lingual - LCalculation of:  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30LAM	Loss of Attachment:  Lower right 1st molar (1M) mid-facial - LCalculation of :  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30LAP	Loss of Attachment:  Lower right 1st molar (1M) distal - lingual - Calculation of:  (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30LAS	Loss of Attachment:  Lower right 1st molar (1M) mesio-facial - Calculation of :  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30PCA	Loss of Attachment:  Lower right 1st molar (1M) mesio- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30PCD	Loss of Attachment: Lower right 1st molar (1M) distal - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30PCL	Loss of Attachment:  Lower right 1st molar (1M) mid- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30PCM	Loss of Attachment:  Lower right 1st molar (1M) mid-facial - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30PCP	Loss of Attachment: Lower right 1st molar (1M) distal - lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX30PCS	Loss of Attachment:  Lower right 1st molar (1M) mesio-facial - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31CJA	Loss of Attachment:  Lower right 2nd molar (2M) mesio- lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31CJD	Loss of Attachment: Lower right 2nd molar (2M) distal - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31CJL	Loss of Attachment:  Lower right 2nd molar (2M) mid- lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31CJM	Loss of Attachment:  Lower right 2nd molar (2M) mid-facial - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31CJP	Loss of Attachment: Lower right 2nd molar (2M) distal - lingual - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31CJS	Loss of Attachment:  Lower right 2nd molar (2M) mesio-facial - FGM to CEJ measurement (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31LAA	Loss of Attachment:  Lower right 2nd molar (2M) mesio-lingual - Calculation of:  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31LAD	Loss of Attachment:  Lower right 2nd molar (2M) distal - Calculation of :  (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31LAL	Loss of Attachment:  Lower right 2nd molar (2M) mid- lingual - Calculation of:  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31LAM	Loss of Attachment:  Lower right 2nd molar (2M) mid-facial - Calculation of :  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31LAP	Loss of Attachment:  Lower right 2nd molar (2M) distal - lingual - Calculation of:  (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31LAS	Loss of Attachment:  Lower right 2nd molar (2M) mesio-facial - Calculation of :  (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31PCA	Loss of Attachment:  Lower right 2nd molar (2M) mesio- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31PCD	Loss of Attachment: Lower right 2nd molar (2M) distal - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31PCL	Loss of Attachment:  Lower right 2nd molar (2M) mid- lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31PCM	Loss of Attachment:  Lower right 2nd molar (2M) mid-facial - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31PCP	Loss of Attachment: Lower right 2nd molar (2M) distal - lingual - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHX31PCS	Loss of Attachment:  Lower right 2nd molar (2M) mesio-facial - FGM to sulcus base (pocket depth) (mm)	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
SEQN	Respondent sequence number.	OHXPER_H	Oral Health - Periodontal	2013	2014	Examination	None
OHAPOS	Was the SP in a recumbent (laying down) position for all eligible assessments of the oral health exam?	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
OHAREC	Overall recommendation for care	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
OHARNF	No significant findings	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
OHAROCCI	Clinical impression of soft tissue condition	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
OHAROCDE	Denture/Partial Denture/Plates	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
OHAROCDT	Decayed teeth	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
OHAROCGP	Gum disease/problem	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
OHAROCOH	Oral hygiene	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
OHAROTH	Some other finding (specify w/referral letter)	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
OHDEXSTS	Overall Oral Health Exam Status	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
OHDRCSTS	Recommendation Care Status Code	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
SEQN	Respondent sequence number.	OHXREF_H	Oral Health - Recommendation of Care	2013	2014	Examination	None
